pitch,velocity,duration,pos,boundary,bar,instrument,velocity_bucket,duration_bucket
63,100,0.1590909090909091,779,0,22,DL_Guitar,-1,-1
63,100,0.11818181818181818,845,0,22,DL_Guitar,-1,-1
49,100,0.21818181818181817,127,1,23,DL_Guitar,-1,-1
51,100,0.4,220,0,23,DL_Guitar,-1,-1
63,100,0.1409090909090909,308,0,23,DL_Guitar,-1,-1
51,100,0.4,339,0,23,DL_Guitar,-1,-1
63,100,0.3,581,1,23,DL_Guitar,-1,-1
56,100,0.1409090909090909,669,0,23,DL_Guitar,-1,-1
44,100,0.1409090909090909,725,0,23,DL_Guitar,-1,-1
56,100,0.1590909090909091,760,0,23,DL_Guitar,-1,-1
63,100,0.2,810,0,23,DL_Guitar,-1,-1
63,100,0.3,3,1,24,DL_Guitar,-1,-1
56,100,0.3409090909090909,79,0,24,DL_Guitar,-1,-1
60,100,0.1590909090909091,175,0,24,DL_Guitar,-1,-1
63,100,0.13636363636363635,391,1,24,DL_Guitar,-1,-1
60,100,0.8590909090909091,453,0,24,DL_Guitar,-1,-1
56,100,0.1409090909090909,717,1,24,DL_Guitar,-1,-1
56,100,0.2590909090909091,876,0,24,DL_Guitar,-1,-1
51,100,0.22272727272727272,123,1,25,DL_Guitar,-1,-1
63,100,0.3181818181818182,171,0,25,DL_Guitar,-1,-1
63,100,0.1,347,0,25,DL_Guitar,-1,-1
63,100,0.2818181818181818,378,0,25,DL_Guitar,-1,-1
63,100,0.2636363636363636,443,0,25,DL_Guitar,-1,-1
61,100,0.3181818181818182,735,1,25,DL_Guitar,-1,-1
63,100,0.4590909090909091,17,1,26,DL_Guitar,-1,-1
51,100,1.440909090909091,123,0,26,DL_Guitar,-1,-1
51,100,0.5181818181818182,505,1,26,DL_Guitar,-1,-1
56,100,0.32272727272727275,642,0,26,DL_Guitar,-1,-1
51,100,0.2818181818181818,3,1,27,DL_Guitar,-1,-1
63,100,0.2,88,0,27,DL_Guitar,-1,-1
51,100,0.1590909090909091,150,0,27,DL_Guitar,-1,-1
51,100,0.21818181818181817,198,0,27,DL_Guitar,-1,-1
60,100,0.2409090909090909,333,0,27,DL_Guitar,-1,-1
60,100,0.3,519,0,27,DL_Guitar,-1,-1
63,100,0.5181818181818182,611,0,27,DL_Guitar,-1,-1
63,100,0.1590909090909091,743,0,27,DL_Guitar,-1,-1
48,100,0.38181818181818183,814,0,27,DL_Guitar,-1,-1
48,100,0.2,154,1,28,DL_Guitar,-1,-1
63,100,0.3,216,0,28,DL_Guitar,-1,-1
63,100,0.17727272727272728,303,0,28,DL_Guitar,-1,-1
49,100,0.4772727272727273,405,0,28,DL_Guitar,-1,-1
49,100,0.2818181818181818,532,0,28,DL_Guitar,-1,-1
49,100,0.35909090909090907,669,0,28,DL_Guitar,-1,-1
63,100,0.1590909090909091,0,1,29,DL_Guitar,-1,-1
51,100,1.8409090909090908,88,0,29,DL_Guitar,-1,-1
49,100,0.12272727272727273,642,1,29,DL_Guitar,-1,-1
63,100,0.9181818181818182,743,0,29,DL_Guitar,-1,-1
56,100,0.3,83,1,30,DL_Guitar,-1,-1
56,100,0.1409090909090909,154,0,30,DL_Guitar,-1,-1
63,100,0.740909090909091,320,0,30,DL_Guitar,-1,-1
56,100,0.13636363636363635,523,1,30,DL_Guitar,-1,-1
63,100,0.17727272727272728,602,0,30,DL_Guitar,-1,-1
60,100,0.11818181818181818,691,0,30,DL_Guitar,-1,-1
48,100,0.18181818181818182,729,0,30,DL_Guitar,-1,-1
63,100,0.3409090909090909,783,0,30,DL_Guitar,-1,-1
63,100,0.3181818181818182,9,1,31,DL_Guitar,-1,-1
63,100,0.3,83,0,31,DL_Guitar,-1,-1
63,100,0.8227272727272728,189,0,31,DL_Guitar,-1,-1
63,100,1.1818181818181819,443,1,31,DL_Guitar,-1,-1
56,100,0.13636363636363635,721,1,31,DL_Guitar,-1,-1
63,100,0.36363636363636365,752,0,31,DL_Guitar,-1,-1
63,100,0.32272727272727275,26,1,32,DL_Guitar,-1,-1
63,100,0.4818181818181818,158,0,32,DL_Guitar,-1,-1
56,100,0.2409090909090909,298,0,32,DL_Guitar,-1,-1
63,100,0.1590909090909091,396,0,32,DL_Guitar,-1,-1
61,100,0.2772727272727273,536,0,32,DL_Guitar,-1,-1
53,100,0.2590909090909091,611,0,32,DL_Guitar,-1,-1
63,100,0.2772727272727273,735,0,32,DL_Guitar,-1,-1
63,100,0.6363636363636364,105,1,33,DL_Guitar,-1,-1
51,100,0.5181818181818182,325,1,33,DL_Guitar,-1,-1
56,100,0.5227272727272727,444,0,33,DL_Guitar,-1,-1
63,100,0.35909090909090907,558,0,33,DL_Guitar,-1,-1
63,100,0.12272727272727273,751,0,33,DL_Guitar,-1,-1
63,100,0.6409090909090909,866,0,33,DL_Guitar,-1,-1
49,100,0.38181818181818183,254,1,34,DL_Guitar,-1,-1
63,100,0.2590909090909091,518,1,34,DL_Guitar,-1,-1
63,100,0.2,619,0,34,DL_Guitar,-1,-1
49,100,0.18181818181818182,716,0,34,DL_Guitar,-1,-1
63,100,0.2,770,0,34,DL_Guitar,-1,-1
61,100,0.4818181818181818,861,0,34,DL_Guitar,-1,-1
49,100,0.2409090909090909,88,1,35,DL_Guitar,-1,-1
61,100,0.1409090909090909,241,0,35,DL_Guitar,-1,-1
63,100,0.1,361,0,35,DL_Guitar,-1,-1
63,100,0.9227272727272727,408,0,35,DL_Guitar,-1,-1
63,100,0.3,738,1,35,DL_Guitar,-1,-1
63,100,0.21818181818181817,8,1,36,DL_Guitar,-1,-1
48,100,0.3,220,1,36,DL_Guitar,-1,-1
48,100,0.2,448,1,36,DL_Guitar,-1,-1
48,100,0.12272727272727273,496,0,36,DL_Guitar,-1,-1
53,100,0.13636363636363635,678,0,36,DL_Guitar,-1,-1
61,100,0.22272727272727272,751,0,36,DL_Guitar,-1,-1
53,100,0.5590909090909091,801,0,36,DL_Guitar,-1,-1
53,100,0.2636363636363636,311,1,37,DL_Guitar,-1,-1
53,100,0.21818181818181817,373,0,37,DL_Guitar,-1,-1
63,100,0.5590909090909091,545,0,37,DL_Guitar,-1,-1
55,100,0.2772727272727273,141,1,38,DL_Guitar,-1,-1
55,100,0.21818181818181817,418,1,38,DL_Guitar,-1,-1
48,100,0.3409090909090909,509,0,38,DL_Guitar,-1,-1
53,100,0.2,163,1,39,DL_Guitar,-1,-1
53,100,0.1590909090909091,211,0,39,DL_Guitar,-1,-1
53,100,0.2818181818181818,276,0,39,DL_Guitar,-1,-1
53,100,0.43636363636363634,348,0,39,DL_Guitar,-1,-1
63,100,0.6227272727272727,474,0,39,DL_Guitar,-1,-1
49,100,0.17727272727272728,678,1,39,DL_Guitar,-1,-1
61,100,0.11818181818181818,765,0,39,DL_Guitar,-1,-1
49,100,0.18181818181818182,804,0,39,DL_Guitar,-1,-1
51,100,1.7,866,0,39,DL_Guitar,-1,-1
63,100,0.1409090909090909,361,1,40,DL_Guitar,-1,-1
63,100,0.1409090909090909,405,0,40,DL_Guitar,-1,-1
51,100,0.2,435,0,40,DL_Guitar,-1,-1
51,100,0.21818181818181817,493,0,40,DL_Guitar,-1,-1
51,100,0.11818181818181818,571,0,40,DL_Guitar,-1,-1
63,100,0.18181818181818182,664,0,40,DL_Guitar,-1,-1
51,100,0.37727272727272726,778,0,40,DL_Guitar,-1,-1
63,100,0.12272727272727273,861,0,40,DL_Guitar,-1,-1
63,100,0.21818181818181817,75,1,41,DL_Guitar,-1,-1
51,100,0.18181818181818182,123,0,41,DL_Guitar,-1,-1
51,100,0.2818181818181818,179,0,41,DL_Guitar,-1,-1
53,100,0.3409090909090909,246,0,41,DL_Guitar,-1,-1
63,100,0.12272727272727273,334,0,41,DL_Guitar,-1,-1
63,100,0.18181818181818182,399,0,41,DL_Guitar,-1,-1
53,100,0.2,448,0,41,DL_Guitar,-1,-1
56,100,0.2,619,0,41,DL_Guitar,-1,-1
63,100,0.1409090909090909,691,0,41,DL_Guitar,-1,-1
63,100,0.11818181818181818,735,0,41,DL_Guitar,-1,-1
63,100,0.33636363636363636,765,0,41,DL_Guitar,-1,-1
63,100,0.21818181818181817,0,1,42,DL_Guitar,-1,-1
63,100,0.2818181818181818,198,1,42,DL_Guitar,-1,-1
49,100,0.6409090909090909,619,1,42,DL_Guitar,-1,-1
63,100,0.16363636363636364,774,0,42,DL_Guitar,-1,-1
49,100,0.5818181818181818,114,1,43,DL_Guitar,-1,-1
63,100,0.3,295,0,43,DL_Guitar,-1,-1
49,100,0.1409090909090909,364,0,43,DL_Guitar,-1,-1
63,100,0.6,399,0,43,DL_Guitar,-1,-1
53,100,0.18181818181818182,673,1,43,DL_Guitar,-1,-1
63,100,0.12272727272727273,136,1,44,DL_Guitar,-1,-1
51,100,0.1,166,0,44,DL_Guitar,-1,-1
63,100,0.12272727272727273,268,0,44,DL_Guitar,-1,-1
51,100,0.5181818181818182,295,0,44,DL_Guitar,-1,-1
63,100,0.1409090909090909,550,1,44,DL_Guitar,-1,-1
51,100,0.1590909090909091,581,0,44,DL_Guitar,-1,-1
63,100,0.2409090909090909,616,0,44,DL_Guitar,-1,-1
51,100,0.3181818181818182,813,0,44,DL_Guitar,-1,-1
58,100,0.18181818181818182,21,1,45,DL_Guitar,-1,-1
51,100,0.2,260,1,45,DL_Guitar,-1,-1
53,100,0.5409090909090909,321,0,45,DL_Guitar,-1,-1
60,100,0.16363636363636364,444,0,45,DL_Guitar,-1,-1
53,100,0.1590909090909091,506,0,45,DL_Guitar,-1,-1
63,100,0.18181818181818182,729,1,45,DL_Guitar,-1,-1
63,100,0.4,861,0,45,DL_Guitar,-1,-1
63,100,0.6818181818181818,254,1,46,DL_Guitar,-1,-1
61,100,0.13636363636363635,458,1,46,DL_Guitar,-1,-1
61,100,0.5,493,0,46,DL_Guitar,-1,-1
49,100,0.2590909090909091,603,0,46,DL_Guitar,-1,-1
61,100,0.21818181818181817,678,0,46,DL_Guitar,-1,-1
61,100,0.16363636363636364,774,0,46,DL_Guitar,-1,-1
49,100,0.1590909090909091,810,0,46,DL_Guitar,-1,-1
49,100,0.1409090909090909,0,1,47,DL_Guitar,-1,-1
64,100,0.1590909090909091,810,1,47,DL_Guitar,-1,-1
53,100,0.18181818181818182,56,1,48,DL_Guitar,-1,-1
53,100,0.2818181818181818,263,1,48,DL_Guitar,-1,-1
56,100,0.1,421,0,48,DL_Guitar,-1,-1
63,100,0.2,483,0,48,DL_Guitar,-1,-1
53,100,0.16363636363636364,554,0,48,DL_Guitar,-1,-1
61,100,0.2,845,1,48,DL_Guitar,-1,-1
49,100,0.11818181818181818,220,1,49,DL_Guitar,-1,-1
56,100,0.5590909090909091,251,0,49,DL_Guitar,-1,-1
63,100,0.9181818181818182,396,0,49,DL_Guitar,-1,-1
63,100,0.11818181818181818,770,1,49,DL_Guitar,-1,-1
51,100,0.1409090909090909,21,1,50,DL_Guitar,-1,-1
63,100,0.41818181818181815,118,0,50,DL_Guitar,-1,-1
51,100,0.1409090909090909,233,0,50,DL_Guitar,-1,-1
63,100,0.6590909090909091,263,0,50,DL_Guitar,-1,-1
53,100,0.18181818181818182,606,1,50,DL_Guitar,-1,-1
63,100,0.35909090909090907,655,0,50,DL_Guitar,-1,-1
63,100,0.1,765,0,50,DL_Guitar,-1,-1
56,100,0.5590909090909091,31,1,51,DL_Guitar,-1,-1
63,100,0.7227272727272728,254,1,51,DL_Guitar,-1,-1
63,100,0.6,531,1,51,DL_Guitar,-1,-1
63,100,0.2409090909090909,668,0,51,DL_Guitar,-1,-1
63,100,0.5818181818181818,110,1,52,DL_Guitar,-1,-1
63,100,0.5181818181818182,435,1,52,DL_Guitar,-1,-1
49,100,0.35909090909090907,558,0,52,DL_Guitar,-1,-1
49,100,0.2,646,0,52,DL_Guitar,-1,-1
63,100,0.37727272727272726,721,0,52,DL_Guitar,-1,-1
63,100,0.1409090909090909,861,0,52,DL_Guitar,-1,-1
63,100,0.9181818181818182,18,1,53,DL_Guitar,-1,-1
56,100,0.1590909090909091,254,1,53,DL_Guitar,-1,-1
63,100,0.18181818181818182,289,0,53,DL_Guitar,-1,-1
63,100,0.3409090909090909,378,0,53,DL_Guitar,-1,-1
63,100,0.5590909090909091,480,0,53,DL_Guitar,-1,-1
53,100,0.3,26,1,54,DL_Guitar,-1,-1
61,100,0.8363636363636363,150,0,54,DL_Guitar,-1,-1
61,100,0.21818181818181817,370,1,54,DL_Guitar,-1,-1
51,100,0.2409090909090909,541,0,54,DL_Guitar,-1,-1
51,100,0.9590909090909091,638,0,54,DL_Guitar,-1,-1
63,100,0.42272727272727273,848,1,54,DL_Guitar,-1,-1
51,100,0.4409090909090909,69,1,55,DL_Guitar,-1,-1
63,100,1.559090909090909,166,0,55,DL_Guitar,-1,-1
60,100,0.21818181818181817,523,1,55,DL_Guitar,-1,-1
48,100,0.3409090909090909,571,0,55,DL_Guitar,-1,-1
53,100,0.1409090909090909,694,0,55,DL_Guitar,-1,-1
53,100,0.21818181818181817,735,0,55,DL_Guitar,-1,-1
56,100,0.1590909090909091,273,1,56,DL_Guitar,-1,-1
61,100,0.9227272727272727,421,0,56,DL_Guitar,-1,-1
51,100,0.1,826,1,56,DL_Guitar,-1,-1
51,100,0.35909090909090907,853,0,56,DL_Guitar,-1,-1
51,100,1.8,56,1,57,DL_Guitar,-1,-1
63,100,0.11818181818181818,593,1,57,DL_Guitar,-1,-1
63,100,0.759090909090909,625,0,57,DL_Guitar,-1,-1
48,100,0.1409090909090909,246,1,58,DL_Guitar,-1,-1
63,100,0.13636363636363635,370,0,58,DL_Guitar,-1,-1
63,100,0.11818181818181818,528,0,58,DL_Guitar,-1,-1
46,100,0.1590909090909091,616,0,58,DL_Guitar,-1,-1
53,100,0.4,655,0,58,DL_Guitar,-1,-1
61,100,0.42272727272727273,774,0,58,DL_Guitar,-1,-1
49,100,0.1409090909090909,4,1,59,DL_Guitar,-1,-1
61,100,0.3,34,0,59,DL_Guitar,-1,-1
49,100,0.18181818181818182,176,0,59,DL_Guitar,-1,-1
51,100,1.259090909090909,251,0,59,DL_Guitar,-1,-1
63,100,1.040909090909091,553,1,64,DL_Guitar,-1,-1
63,100,0.7181818181818181,853,1,64,DL_Guitar,-1,-1
63,100,0.1409090909090909,176,1,65,DL_Guitar,-1,-1
63,100,0.38181818181818183,220,0,65,DL_Guitar,-1,-1
53,100,0.6,113,1,68,DL_Guitar,-1,-1
53,100,0.6409090909090909,307,0,68,DL_Guitar,-1,-1
49,100,0.3,669,1,68,DL_Guitar,-1,-1
49,100,0.1409090909090909,747,0,68,DL_Guitar,-1,-1
49,100,0.16363636363636364,796,0,68,DL_Guitar,-1,-1
49,100,0.1409090909090909,35,1,69,DL_Guitar,-1,-1
63,100,0.35909090909090907,193,0,69,DL_Guitar,-1,-1
63,100,0.5590909090909091,276,0,69,DL_Guitar,-1,-1
51,100,0.2,399,0,69,DL_Guitar,-1,-1
63,100,0.2,443,0,69,DL_Guitar,-1,-1
51,100,0.5636363636363636,487,0,69,DL_Guitar,-1,-1
63,100,0.1,612,0,69,DL_Guitar,-1,-1
63,100,0.1,650,0,69,DL_Guitar,-1,-1
63,100,1.6181818181818182,700,0,69,DL_Guitar,-1,-1
53,100,0.2590909090909091,343,1,70,DL_Guitar,-1,-1
53,100,0.9,462,0,70,DL_Guitar,-1,-1
53,100,0.11818181818181818,766,1,70,DL_Guitar,-1,-1
63,100,0.2636363636363636,509,1,71,DL_Guitar,-1,-1
51,100,0.6590909090909091,567,0,71,DL_Guitar,-1,-1
51,100,0.9409090909090909,747,0,71,DL_Guitar,-1,-1
63,100,0.11818181818181818,96,1,72,DL_Guitar,-1,-1
51,100,1.8227272727272728,123,0,72,DL_Guitar,-1,-1
51,100,0.22272727272727272,540,1,72,DL_Guitar,-1,-1
51,100,0.12272727272727273,673,0,72,DL_Guitar,-1,-1
63,100,0.21818181818181817,700,0,72,DL_Guitar,-1,-1
63,100,0.1,756,0,72,DL_Guitar,-1,-1
63,100,0.3,805,0,72,DL_Guitar,-1,-1
63,100,0.35909090909090907,74,1,73,DL_Guitar,-1,-1
63,100,0.8636363636363636,157,0,73,DL_Guitar,-1,-1
62,100,0.8409090909090909,466,1,74,DL_Guitar,-1,-1
62,100,0.22272727272727272,663,0,74,DL_Guitar,-1,-1
62,100,0.1590909090909091,9,1,75,DL_Guitar,-1,-1
59,100,1.0818181818181818,92,0,75,DL_Guitar,-1,-1
40,100,0.5181818181818182,330,1,75,DL_Guitar,-1,-1
40,100,0.1409090909090909,449,0,75,DL_Guitar,-1,-1
40,100,0.13636363636363635,523,0,75,DL_Guitar,-1,-1
61,100,1.0363636363636364,567,0,75,DL_Guitar,-1,-1
59,100,1.1590909090909092,823,1,75,DL_Guitar,-1,-1
61,100,1.2,202,1,76,DL_Guitar,-1,-1
61,100,3.2,509,1,76,DL_Guitar,-1,-1
62,100,1.2227272727272727,343,1,77,DL_Guitar,-1,-1
50,100,0.2818181818181818,783,1,77,DL_Guitar,-1,-1
62,100,0.5,853,0,77,DL_Guitar,-1,-1
57,100,0.4590909090909091,132,1,78,DL_Guitar,-1,-1
62,100,0.8181818181818182,502,1,78,DL_Guitar,-1,-1
62,100,0.3,826,1,78,DL_Guitar,-1,-1
54,100,0.12272727272727273,26,1,79,DL_Guitar,-1,-1
62,100,0.13636363636363635,83,0,79,DL_Guitar,-1,-1
40,100,0.3181818181818182,172,0,79,DL_Guitar,-1,-1
40,100,0.18181818181818182,263,0,79,DL_Guitar,-1,-1
61,100,0.8363636363636363,633,1,79,DL_Guitar,-1,-1
59,100,0.41818181818181815,9,1,80,DL_Guitar,-1,-1
59,100,0.11818181818181818,132,0,80,DL_Guitar,-1,-1
64,100,0.7363636363636363,303,0,80,DL_Guitar,-1,-1
45,100,0.1590909090909091,475,0,80,DL_Guitar,-1,-1
61,100,0.17727272727272728,646,0,80,DL_Guitar,-1,-1
62,100,0.4409090909090909,779,0,80,DL_Guitar,-1,-1
62,100,0.13636363636363635,17,1,81,DL_Guitar,-1,-1
62,100,0.5772727272727273,53,0,81,DL_Guitar,-1,-1
40,100,0.11818181818181818,457,1,81,DL_Guitar,-1,-1
40,100,0.11818181818181818,559,0,81,DL_Guitar,-1,-1
59,100,0.3,597,0,81,DL_Guitar,-1,-1
52,100,0.12272727272727273,817,1,81,DL_Guitar,-1,-1
57,100,0.3181818181818182,66,1,82,DL_Guitar,-1,-1
61,100,0.2,166,0,82,DL_Guitar,-1,-1
61,100,0.2590909090909091,273,0,82,DL_Guitar,-1,-1
64,100,0.2818181818181818,330,0,82,DL_Guitar,-1,-1
57,100,0.37727272727272726,436,0,82,DL_Guitar,-1,-1
61,100,0.2772727272727273,567,0,82,DL_Guitar,-1,-1
57,100,0.2590909090909091,633,0,82,DL_Guitar,-1,-1
61,100,0.2590909090909091,700,0,82,DL_Guitar,-1,-1
61,100,0.4409090909090909,826,0,82,DL_Guitar,-1,-1
59,100,0.12272727272727273,92,1,83,DL_Guitar,-1,-1
64,100,0.17727272727272728,127,0,83,DL_Guitar,-1,-1
57,100,0.33636363636363636,193,0,83,DL_Guitar,-1,-1
61,100,0.5227272727272727,320,0,83,DL_Guitar,-1,-1
57,100,0.9590909090909091,483,0,83,DL_Guitar,-1,-1
62,100,1.2,703,1,83,DL_Guitar,-1,-1
50,100,0.1409090909090909,163,1,84,DL_Guitar,-1,-1
50,100,0.1,223,0,84,DL_Guitar,-1,-1
62,100,0.1409090909090909,263,0,84,DL_Guitar,-1,-1
40,100,0.13636363636363635,523,1,84,DL_Guitar,-1,-1
52,100,0.1,663,0,84,DL_Guitar,-1,-1
64,100,0.16363636363636364,752,0,84,DL_Guitar,-1,-1
64,100,0.18181818181818182,66,1,85,DL_Guitar,-1,-1
45,100,0.21818181818181817,106,0,85,DL_Guitar,-1,-1
64,100,0.11818181818181818,197,0,85,DL_Guitar,-1,-1
59,100,0.23636363636363636,237,0,85,DL_Guitar,-1,-1
64,100,0.16363636363636364,289,0,85,DL_Guitar,-1,-1
57,100,0.3181818181818182,493,1,85,DL_Guitar,-1,-1
57,100,0.759090909090909,567,0,85,DL_Guitar,-1,-1
57,100,0.8409090909090909,752,0,85,DL_Guitar,-1,-1
61,100,0.32272727272727275,56,1,86,DL_Guitar,-1,-1
61,100,1.0,140,0,86,DL_Guitar,-1,-1
64,100,0.2772727272727273,559,1,86,DL_Guitar,-1,-1
62,100,1.0,624,0,86,DL_Guitar,-1,-1
62,100,0.1409090909090909,849,1,86,DL_Guitar,-1,-1
57,100,0.21818181818181817,17,1,87,DL_Guitar,-1,-1
50,100,0.2,100,0,87,DL_Guitar,-1,-1
62,100,0.6590909090909091,210,0,87,DL_Guitar,-1,-1
50,100,0.1,413,1,87,DL_Guitar,-1,-1
50,100,0.2772727272727273,449,0,87,DL_Guitar,-1,-1
40,100,0.2818181818181818,487,1,88,DL_Guitar,-1,-1
50,100,0.5772727272727273,383,1,89,DL_Guitar,-1,-1
62,100,0.12272727272727273,509,0,89,DL_Guitar,-1,-1
40,100,0.759090909090909,559,0,89,DL_Guitar,-1,-1
40,100,0.2,729,0,89,DL_Guitar,-1,-1
40,100,0.1,826,0,89,DL_Guitar,-1,-1
40,100,0.2409090909090909,96,1,90,DL_Guitar,-1,-1
49,100,0.4,179,0,90,DL_Guitar,-1,-1
49,100,0.9,282,0,90,DL_Guitar,-1,-1
61,100,0.3,480,0,90,DL_Guitar,-1,-1
64,100,0.2818181818181818,553,0,90,DL_Guitar,-1,-1
64,100,0.3,619,0,90,DL_Guitar,-1,-1
61,100,0.5,690,0,90,DL_Guitar,-1,-1
57,100,1.7363636363636363,810,0,90,DL_Guitar,-1,-1
62,100,0.3181818181818182,316,1,91,DL_Guitar,-1,-1
40,100,0.8409090909090909,844,1,91,DL_Guitar,-1,-1
40,100,0.2409090909090909,153,1,92,DL_Guitar,-1,-1
40,100,1.5,216,0,92,DL_Guitar,-1,-1
57,100,0.2,747,1,92,DL_Guitar,-1,-1
64,100,0.2,805,0,92,DL_Guitar,-1,-1
57,100,0.5590909090909091,853,0,92,DL_Guitar,-1,-1
61,100,0.3181818181818182,110,1,93,DL_Guitar,-1,-1
57,100,0.4,229,0,93,DL_Guitar,-1,-1
45,100,0.13636363636363635,326,0,93,DL_Guitar,-1,-1
61,100,0.17727272727272728,383,0,93,DL_Guitar,-1,-1
50,100,0.1590909090909091,140,1,94,DL_Guitar,-1,-1
40,100,0.11818181818181818,316,0,94,DL_Guitar,-1,-1
40,100,0.1590909090909091,567,1,94,DL_Guitar,-1,-1
59,100,0.36363636363636365,663,0,94,DL_Guitar,-1,-1
61,100,0.2409090909090909,773,0,94,DL_Guitar,-1,-1
45,100,0.2,26,1,95,DL_Guitar,-1,-1
45,100,0.11818181818181818,110,0,95,DL_Guitar,-1,-1
64,100,0.3181818181818182,140,0,95,DL_Guitar,-1,-1
57,100,0.5409090909090909,210,0,95,DL_Guitar,-1,-1
64,100,0.2,347,0,95,DL_Guitar,-1,-1
57,100,1.0772727272727274,413,0,95,DL_Guitar,-1,-1
56,100,0.9181818181818182,656,1,95,DL_Guitar,-1,-1
62,100,0.12272727272727273,26,1,96,DL_Guitar,-1,-1
52,100,0.1590909090909091,550,1,96,DL_Guitar,-1,-1
40,100,0.2409090909090909,629,0,96,DL_Guitar,-1,-1
40,100,0.21818181818181817,743,0,96,DL_Guitar,-1,-1
40,100,0.5181818181818182,43,1,97,DL_Guitar,-1,-1
57,100,1.8,233,0,97,DL_Guitar,-1,-1
57,100,0.2590909090909091,823,1,97,DL_Guitar,-1,-1
57,100,0.6590909090909091,166,1,98,DL_Guitar,-1,-1
62,100,0.3,320,0,98,DL_Guitar,-1,-1
62,100,0.2590909090909091,430,0,98,DL_Guitar,-1,-1
57,100,0.2409090909090909,527,0,98,DL_Guitar,-1,-1
62,100,0.11818181818181818,580,0,98,DL_Guitar,-1,-1
62,100,0.1,633,0,98,DL_Guitar,-1,-1
57,100,0.12272727272727273,695,0,98,DL_Guitar,-1,-1
59,100,0.35909090909090907,316,1,99,DL_Guitar,-1,-1
40,100,0.2590909090909091,396,0,99,DL_Guitar,-1,-1
61,100,0.3181818181818182,770,1,99,DL_Guitar,-1,-1
61,100,0.2,876,0,99,DL_Guitar,-1,-1
64,100,0.23636363636363636,40,1,100,DL_Guitar,-1,-1
61,100,0.5,96,0,100,DL_Guitar,-1,-1
61,100,0.6181818181818182,237,0,100,DL_Guitar,-1,-1
49,100,0.4,373,0,100,DL_Guitar,-1,-1
64,100,0.5181818181818182,483,0,100,DL_Guitar,-1,-1
50,100,0.9181818181818182,624,0,100,DL_Guitar,-1,-1
57,100,0.18181818181818182,189,1,101,DL_Guitar,-1,-1
52,100,0.1,282,0,101,DL_Guitar,-1,-1
52,100,0.1,330,0,101,DL_Guitar,-1,-1
40,100,1.940909090909091,377,0,101,DL_Guitar,-1,-1
52,100,0.38181818181818183,813,1,101,DL_Guitar,-1,-1
45,100,3.140909090909091,30,1,102,DL_Guitar,-1,-1
45,100,0.4,734,1,102,DL_Guitar,-1,-1
50,100,0.9409090909090909,13,1,103,DL_Guitar,-1,-1
50,100,0.3,282,1,103,DL_Guitar,-1,-1
50,100,0.21818181818181817,373,0,103,DL_Guitar,-1,-1
40,100,0.6,590,1,103,DL_Guitar,-1,-1
40,100,0.2818181818181818,773,0,103,DL_Guitar,-1,-1
40,100,0.21818181818181817,40,1,104,DL_Guitar,-1,-1
64,100,0.11818181818181818,87,0,104,DL_Guitar,-1,-1
57,100,0.2,255,0,104,DL_Guitar,-1,-1
57,100,0.13636363636363635,370,0,104,DL_Guitar,-1,-1
57,100,0.2590909090909091,413,0,104,DL_Guitar,-1,-1
52,100,0.2590909090909091,480,0,104,DL_Guitar,-1,-1
57,100,0.21818181818181817,536,0,104,DL_Guitar,-1,-1
57,100,0.3,597,0,104,DL_Guitar,-1,-1
57,100,0.8409090909090909,695,0,104,DL_Guitar,-1,-1
42,100,0.11818181818181818,127,1,105,DL_Guitar,-1,-1
64,100,0.18181818181818182,202,0,105,DL_Guitar,-1,-1
54,100,0.759090909090909,189,1,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
54,100,0.2,374,0,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
54,100,0.22272727272727272,466,0,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
47,100,0.12272727272727273,563,0,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
47,100,0.2,594,0,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
59,100,0.12272727272727273,673,0,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
61,100,0.3,770,0,0,DL_EnglishEdition_Remastered_Guitar,-1,-1
61,100,0.3,18,1,1,DL_EnglishEdition_Remastered_Guitar,-1,-1
42,100,0.18181818181818182,175,0,1,DL_EnglishEdition_Remastered_Guitar,-1,-1
59,100,0.1590909090909091,238,0,1,DL_EnglishEdition_Remastered_Guitar,-1,-1
59,100,0.4409090909090909,625,1,1,DL_EnglishEdition_Remastered_Guitar,-1,-1
47,100,0.1,854,1,1,DL_EnglishEdition_Remastered_Guitar,-1,-1
52,100,0.41818181818181815,140,1,2,DL_EnglishEdition_Remastered_Guitar,-1,-1
52,100,0.35909090909090907,364,1,2,DL_EnglishEdition_Remastered_Guitar,-1,-1
47,100,0.1409090909090909,474,0,2,DL_EnglishEdition_Remastered_Guitar,-1,-1
47,100,0.32272727272727275,553,0,2,DL_EnglishEdition_Remastered_Guitar,-1,-1
47,100,0.5818181818181818,638,0,2,DL_EnglishEdition_Remastered_Guitar,-1,-1
54,100,0.6181818181818182,770,0,2,DL_EnglishEdition_Remastered_Guitar,-1,-1
59,100,0.2636363636363636,26,1,3,DL_EnglishEdition_Remastered_Guitar,-1,-1
